Date,Time,Version,Stage,Iteration,Status,Configuration,Evaluation,Computation Time
2024-10-20,19:15:21,UTS,6,2,Evaluated (Computation Time: 0.00s),"Configuration(values={
  'learner_id': 'ranger',
  'num.impute.selected.cpo': 'impute.median',
  'ranger.min.node.size': 14,
  'ranger.mtry.power': 0.7309313465192474,
  'ranger.num.random.splits': 79,
  'ranger.num.trees': 1989,
  'ranger.respect.unordered.factors': 'partition',
  'ranger.sample.fraction': 0.4546223565226243,
  'ranger.splitrule': 'extratrees',
  'repl': 5,
  'task_id': '41163',
  'trainsize': 0.8175208343720153,
})
",0.42633677
2024-10-20,19:15:21,UTS,6,3,Evaluated (Computation Time: 0.00s),"Configuration(values={
  'learner_id': 'ranger',
  'num.impute.selected.cpo': 'impute.median',
  'ranger.min.node.size': 14,
  'ranger.mtry.power': 0.7309313465192474,
  'ranger.num.random.splits': 79,
  'ranger.num.trees': 1989,
  'ranger.respect.unordered.factors': 'partition',
  'ranger.sample.fraction': 0.4546223565226243,
  'ranger.splitrule': 'extratrees',
  'repl': 5,
  'task_id': '41163',
  'trainsize': 0.8175208343720153,
})
",0.42633677
2024-10-20,19:15:21,UTS,6,4,Evaluated (Computation Time: 0.00s),"Configuration(values={
  'learner_id': 'ranger',
  'num.impute.selected.cpo': 'impute.median',
  'ranger.min.node.size': 14,
  'ranger.mtry.power': 0.7309313465192474,
  'ranger.num.random.splits': 79,
  'ranger.num.trees': 1989,
  'ranger.respect.unordered.factors': 'partition',
  'ranger.sample.fraction': 0.4546223565226243,
  'ranger.splitrule': 'extratrees',
  'repl': 5,
  'task_id': '41163',
  'trainsize': 0.8175208343720153,
})
",0.42633677
2024-10-20,19:15:21,UTS,6,5,Evaluated (Computation Time: 0.00s),"Configuration(values={
  'learner_id': 'ranger',
  'num.impute.selected.cpo': 'impute.median',
  'ranger.min.node.size': 14,
  'ranger.mtry.power': 0.7309313465192474,
  'ranger.num.random.splits': 79,
  'ranger.num.trees': 1989,
  'ranger.respect.unordered.factors': 'partition',
  'ranger.sample.fraction': 0.4546223565226243,
  'ranger.splitrule': 'extratrees',
  'repl': 5,
  'task_id': '41163',
  'trainsize': 0.8175208343720153,
})
",0.42633677
2024-10-20,19:15:21,UTS,6,6,Evaluated (Computation Time: 0.00s),"Configuration(values={
  'learner_id': 'ranger',
  'num.impute.selected.cpo': 'impute.median',
  'ranger.min.node.size': 14,
  'ranger.mtry.power': 0.7309313465192474,
  'ranger.num.random.splits': 79,
  'ranger.num.trees': 1989,
  'ranger.respect.unordered.factors': 'partition',
  'ranger.sample.fraction': 0.4546223565226243,
  'ranger.splitrule': 'extratrees',
  'repl': 5,
  'task_id': '41163',
  'trainsize': 0.8175208343720153,
})
",0.42633677
2024-10-20,19:15:21,UTS,5,0,Evaluated (Computation Time: 0.00s),"Configuration(values={
  'learner_id': 'svm',
  'num.impute.selected.cpo': 'impute.mean',
  'repl': 4,
  'svm.cost': 0.0031140825570793915,
  'svm.gamma': 0.00010225917695090935,
  'svm.kernel': 'radial',
  'svm.tolerance': 0.0058020796483162565,
  'task_id': '1485',
  'trainsize': 0.3176203279709645,
})
",0.6952503
2024-10-20,19:15:21,UTS,5,1,Evaluated (Computation Time: 0.00s),"Configuration(values={
  'learner_id': 'svm',
  'num.impute.selected.cpo': 'impute.mean',
  'repl': 4,
  'svm.cost': 0.0031140825570793915,
  'svm.gamma': 0.00010225917695090935,
  'svm.kernel': 'radial',
  'svm.tolerance': 0.0058020796483162565,
  'task_id': '1485',
  'trainsize': 0.3176203279709645,
})
",0.6952503
2024-10-20,19:15:21,UTS,5,2,Evaluated (Computation Time: 0.00s),"Configuration(values={
  'learner_id': 'svm',
  'num.impute.selected.cpo': 'impute.mean',
  'repl': 4,
  'svm.cost': 0.0031140825570793915,
  'svm.gamma': 0.00010225917695090935,
  'svm.kernel': 'radial',
  'svm.tolerance': 0.0058020796483162565,
  'task_id': '1485',
  'trainsize': 0.3176203279709645,
})
",0.6952503
2024-10-20,19:15:21,UTS,5,3,Evaluated (Computation Time: 0.00s),"Configuration(values={
  'learner_id': 'svm',
  'num.impute.selected.cpo': 'impute.mean',
  'repl': 4,
  'svm.cost': 0.0031140825570793915,
  'svm.gamma': 0.00010225917695090935,
  'svm.kernel': 'radial',
  'svm.tolerance': 0.0058020796483162565,
  'task_id': '1485',
  'trainsize': 0.3176203279709645,
})
",0.6952503
2024-10-20,19:15:21,UTS,5,4,Evaluated (Computation Time: 0.00s),"Configuration(values={
  'learner_id': 'svm',
  'num.impute.selected.cpo': 'impute.mean',
  'repl': 4,
  'svm.cost': 0.0031140825570793915,
  'svm.gamma': 0.00010225917695090935,
  'svm.kernel': 'radial',
  'svm.tolerance': 0.0058020796483162565,
  'task_id': '1485',
  'trainsize': 0.3176203279709645,
})
",0.6952503
